Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame
us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,18853000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,81353000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,31917000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,NetIncomeLoss,USD,33981000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,NetIncomeLoss,USD,16425000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,NetIncomeLoss,USD,52280000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,NetIncomeLoss,USD,18299000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,NetIncomeLoss,USD,44161000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,NetIncomeLoss,USD,21870000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,NetIncomeLoss,USD,66100000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,NetIncomeLoss,USD,21939000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,NonoperatingIncomeExpense,USD,-6000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,NonoperatingIncomeExpense,USD,-60000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,NonoperatingIncomeExpense,USD,315000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,NonoperatingIncomeExpense,USD,321000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,NonoperatingIncomeExpense,USD,-117000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,NonoperatingIncomeExpense,USD,-506000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,NonoperatingIncomeExpense,USD,-971000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,NonoperatingIncomeExpense,USD,-854000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,OperatingIncomeLoss,USD,41917000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OperatingIncomeLoss,USD,20399000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,OperatingIncomeLoss,USD,64269000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OperatingIncomeLoss,USD,22352000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,OperatingIncomeLoss,USD,53927000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OperatingIncomeLoss,USD,27032000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,OperatingIncomeLoss,USD,81508000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OperatingIncomeLoss,USD,27581000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,OperatingLeaseCost,USD,1346000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OperatingLeaseCost,USD,684000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,OperatingLeaseCost,USD,2112000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OperatingLeaseCost,USD,766000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,OperatingLeaseCost,USD,1591000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OperatingLeaseCost,USD,817000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,OperatingLeaseCost,USD,2473000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OperatingLeaseCost,USD,882000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,OperatingLeaseLiability,USD,15137000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OperatingLeaseLiability,USD,15137000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OperatingLeaseLiability,USD,16942000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,OperatingLeaseLiability,USD,17882000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,OperatingLeaseLiabilityNoncurrent,USD,12728000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OperatingLeaseLiabilityNoncurrent,USD,12728000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OperatingLeaseLiabilityNoncurrent,USD,14155000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,OperatingLeaseLiabilityNoncurrent,USD,14469000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,OperatingLeasePayments,USD,1299000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OperatingLeasePayments,USD,645000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,OperatingLeasePayments,USD,1989000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OperatingLeasePayments,USD,690000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,OperatingLeasePayments,USD,1597000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OperatingLeasePayments,USD,803000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,OperatingLeasePayments,USD,2433000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OperatingLeasePayments,USD,836000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,OperatingLeaseRightOfUseAsset,USD,14346000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OperatingLeaseRightOfUseAsset,USD,14346000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OperatingLeaseRightOfUseAsset,USD,16398000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,OperatingLeaseRightOfUseAsset,USD,17371000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,OperatingLeaseWeightedAverageDiscountRatePercent,pure,0.029,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OperatingLeaseWeightedAverageDiscountRatePercent,pure,0.029,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OperatingLeaseWeightedAverageDiscountRatePercent,pure,0.033,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,OperatingLeaseWeightedAverageDiscountRatePercent,pure,0.033,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,OtherAssetsCurrent,USD,21807000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherAssetsCurrent,USD,21807000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherAssetsCurrent,USD,21930000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,OtherAssetsCurrent,USD,21826000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,OtherAssetsNoncurrent,USD,30601000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherAssetsNoncurrent,USD,30601000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherAssetsNoncurrent,USD,32265000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,OtherAssetsNoncurrent,USD,35551000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1549000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,348000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-796000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,753000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1071000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1331000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,869000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-202000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,USD,-25000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,USD,-32000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,USD,-34000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,USD,-9000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,USD,18000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,USD,-3000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,USD,28000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,USD,10000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,-205000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,570000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,-136000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,69000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,305000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,660000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,11000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,-294000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,-1779000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,886000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,-966000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,813000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,1394000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,1988000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,908000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,-486000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,OtherLiabilitiesCurrent,USD,14745000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherLiabilitiesCurrent,USD,14745000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherLiabilitiesCurrent,USD,16362000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,OtherLiabilitiesCurrent,USD,18023000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,OtherLiabilitiesNoncurrent,USD,17981000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherLiabilitiesNoncurrent,USD,17981000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherLiabilitiesNoncurrent,USD,20787000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,OtherLiabilitiesNoncurrent,USD,23271000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,OtherNonoperatingIncomeExpense,USD,-69000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherNonoperatingIncomeExpense,USD,-38000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,OtherNonoperatingIncomeExpense,USD,-162000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherNonoperatingIncomeExpense,USD,-93000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,OtherNonoperatingIncomeExpense,USD,-306000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,OtherNonoperatingIncomeExpense,USD,-169000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,OtherNonoperatingIncomeExpense,USD,-792000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,OtherNonoperatingIncomeExpense,USD,-486000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,1161000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,301000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,2847000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,1686000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,-365000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,-1347000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,916000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,1281000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,11032000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,5459000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,16541000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,5509000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,8831000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,4000000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,13044000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,4213000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,PaymentsOfDividendsCommonStock,USD,9687000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,PaymentsOfDividendsCommonStock,USD,5066000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,PaymentsOfDividendsCommonStock,USD,14746000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,PaymentsOfDividendsCommonStock,USD,5059000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,PaymentsOfDividendsCommonStock,USD,10625000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,PaymentsOfDividendsCommonStock,USD,5574000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,PaymentsOfDividendsCommonStock,USD,16197000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,PaymentsOfDividendsCommonStock,USD,5572000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,USD,1800000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,USD,859000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,USD,2700000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,USD,909000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,USD,2500000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,USD,1200000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,USD,3900000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,USD,1400000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,PaymentsToAcquireInvestments,USD,16612000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,PaymentsToAcquireInvestments,USD,11599000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,PaymentsToAcquireInvestments,USD,25675000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,PaymentsToAcquireInvestments,USD,9063000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,PaymentsToAcquireInvestments,USD,12718000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,PaymentsToAcquireInvestments,USD,4258000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,PaymentsToAcquireInvestments,USD,14901000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,PaymentsToAcquireInvestments,USD,2183000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,12557000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,6274000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,19164000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,6607000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,19652000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,9735000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,30604000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,10952000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,ProceedsFromDebtMaturingInMoreThanThreeMonths,USD,0.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,ProceedsFromDebtMaturingInMoreThanThreeMonths,USD,0.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,ProceedsFromDebtMaturingInMoreThanThreeMonths,USD,0.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
