Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame,Ticker
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,-139700000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,-1202900000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,-5781300000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,CashFlowHedgeDerivativeInstrumentAssetsAtFairValue,USD,47500000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,CashFlowHedgeDerivativeInstrumentAssetsAtFairValue,USD,1800000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,CommitmentsAndContingencies,USD,0.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,CommitmentsAndContingencies,USD,0.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,CommitmentsAndContingencies,USD,0.0,,2023-12-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,,VRTX
us-gaap,CommitmentsAndContingencies,USD,0.0,,2023-12-31,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,CommitmentsAndContingencies,USD,0.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,CommitmentsAndContingencies,USD,0.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,CommonStockValue,USD,2600000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,CommonStockValue,USD,2600000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,CommonStockValue,USD,2600000.0,,2023-12-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,,VRTX
us-gaap,CommonStockValue,USD,2600000.0,,2023-12-31,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,CommonStockValue,USD,2600000.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,CommonStockValue,USD,2600000.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,ComprehensiveIncomeNetOfTax,USD,2426500000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,ComprehensiveIncomeNetOfTax,USD,3306900000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,ComprehensiveIncomeNetOfTax,USD,685900000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,ComprehensiveIncomeNetOfTax,USD,1574900000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,ComprehensiveIncomeNetOfTax,USD,889000000.0,2023-04-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2023Q2,VRTX
us-gaap,ComprehensiveIncomeNetOfTax,USD,3604500000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,ComprehensiveIncomeNetOfTax,USD,1131200000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,ComprehensiveIncomeNetOfTax,USD,-2457200000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,ComprehensiveIncomeNetOfTax,USD,-3588400000.0,2024-04-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2,VRTX
us-gaap,ContractWithCustomerLiability,USD,159600000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,ContractWithCustomerLiability,USD,170300000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,ContractWithCustomerLiability,USD,170300000.0,,2023-12-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,,VRTX
us-gaap,ContractWithCustomerLiability,USD,170300000.0,,2023-12-31,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,ContractWithCustomerLiability,USD,275800000.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,ContractWithCustomerLiability,USD,128300000.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,ContractWithCustomerLiabilityRevenueRecognized,USD,191500000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,ContractWithCustomerLiabilityRevenueRecognized,USD,171700000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,ContractWithCustomerLiabilityRevenueRecognized,USD,159600000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,CostOfGoodsAndServicesSold,USD,904200000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,CostOfGoodsAndServicesSold,USD,1080300000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,CostOfGoodsAndServicesSold,USD,266900000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,CostOfGoodsAndServicesSold,USD,575500000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,CostOfGoodsAndServicesSold,USD,308600000.0,2023-04-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2023Q2,VRTX
us-gaap,CostOfGoodsAndServicesSold,USD,1262200000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,CostOfGoodsAndServicesSold,USD,342600000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,CostOfGoodsAndServicesSold,USD,714500000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,CostOfGoodsAndServicesSold,USD,371900000.0,2024-04-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2,VRTX
us-gaap,CostsAndExpenses,USD,4792300000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,CostsAndExpenses,USD,4623300000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,CostsAndExpenses,USD,1595800000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,CostsAndExpenses,USD,3062600000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,CostsAndExpenses,USD,1466800000.0,2023-04-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2023Q2,VRTX
us-gaap,CostsAndExpenses,USD,6037200000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,CostsAndExpenses,USD,1551100000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,CostsAndExpenses,USD,7711400000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,CostsAndExpenses,USD,6160300000.0,2024-04-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2,VRTX
us-gaap,CurrentFederalTaxExpenseBenefit,USD,374900000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,CurrentFederalTaxExpenseBenefit,USD,779000000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,CurrentFederalTaxExpenseBenefit,USD,900400000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,CurrentForeignTaxExpenseBenefit,USD,141500000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,CurrentForeignTaxExpenseBenefit,USD,372400000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,CurrentForeignTaxExpenseBenefit,USD,350100000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,CurrentIncomeTaxExpenseBenefit,USD,542900000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,CurrentIncomeTaxExpenseBenefit,USD,1186300000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,CurrentIncomeTaxExpenseBenefit,USD,1296700000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,CurrentStateAndLocalTaxExpenseBenefit,USD,26500000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,CurrentStateAndLocalTaxExpenseBenefit,USD,34900000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,CurrentStateAndLocalTaxExpenseBenefit,USD,46200000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,USD,0.0,,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021Q4I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,USD,0.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,USD,0.0,,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,USD,0.0,,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2023Q2I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,USD,0.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,USD,0.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,USD,0.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,USD,0.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,USD,53800000.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,USD,3500000.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,USD,400000.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,USD,382400000.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleRealizedGainLoss,USD,0.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,DebtSecuritiesAvailableForSaleRealizedGainLoss,USD,0.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,DebtSecuritiesAvailableForSaleRealizedGainLoss,USD,0.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,DebtSecuritiesAvailableForSaleRealizedGainLoss,USD,0.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,DebtSecuritiesAvailableForSaleRealizedGainLoss,USD,0.0,2023-04-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2023Q2,VRTX
us-gaap,DebtSecuritiesAvailableForSaleRealizedGainLoss,USD,0.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,DebtSecuritiesAvailableForSaleRealizedGainLoss,USD,0.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,DebtSecuritiesAvailableForSaleRealizedGainLoss,USD,0.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,DebtSecuritiesAvailableForSaleRealizedGainLoss,USD,0.0,2024-04-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2,VRTX
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,USD,1500000000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,USD,4000000000.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,USD,4600000000.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,USD,81800000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredCostsCurrentAndNoncurrent,USD,195100000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredCostsCurrentAndNoncurrent,USD,185800000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredFederalIncomeTaxExpenseBenefit,USD,-36900000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,DeferredFederalIncomeTaxExpenseBenefit,USD,-404000000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,DeferredFederalIncomeTaxExpenseBenefit,USD,-569900000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,DeferredForeignIncomeTaxExpenseBenefit,USD,-98400000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,DeferredForeignIncomeTaxExpenseBenefit,USD,139100000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,DeferredForeignIncomeTaxExpenseBenefit,USD,55300000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,DeferredIncomeTaxAssetsNet,USD,1246900000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredIncomeTaxAssetsNet,USD,1812100000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,DeferredIncomeTaxAssetsNet,USD,1812100000.0,,2023-12-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,,VRTX
us-gaap,DeferredIncomeTaxAssetsNet,USD,1812100000.0,,2023-12-31,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,DeferredIncomeTaxAssetsNet,USD,1963000000.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,DeferredIncomeTaxAssetsNet,USD,2185600000.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-154600000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-275900000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,DeferredIncomeTaxExpenseBenefit,USD,-536500000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,DeferredIncomeTaxLiabilities,USD,360600000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredIncomeTaxLiabilities,USD,356100000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredStateAndLocalIncomeTaxExpenseBenefit,USD,-19300000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,DeferredStateAndLocalIncomeTaxExpenseBenefit,USD,-11000000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,DeferredStateAndLocalIncomeTaxExpenseBenefit,USD,-21900000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,DeferredTaxAssetsGross,USD,1845300000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredTaxAssetsGross,USD,2434800000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredTaxAssetsInProcessResearchAndDevelopment,USD,438300000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredTaxAssetsInProcessResearchAndDevelopment,USD,919300000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredTaxAssetsLiabilitiesNet,USD,1246900000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredTaxAssetsLiabilitiesNet,USD,1812100000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredTaxAssetsNet,USD,1607500000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredTaxAssetsNet,USD,2168200000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredTaxAssetsOther,USD,146600000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredTaxAssetsOther,USD,146600000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredTaxAssetsTaxCreditCarryforwards,USD,223000000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredTaxAssetsTaxCreditCarryforwards,USD,261000000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,USD,124400000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,USD,144100000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredTaxAssetsValuationAllowance,USD,237800000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredTaxAssetsValuationAllowance,USD,266600000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,USD,130500000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,USD,130200000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredTaxLiabilitiesLeasingArrangements,USD,63100000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredTaxLiabilitiesLeasingArrangements,USD,55600000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredTaxLiabilitiesOther,USD,27200000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredTaxLiabilitiesOther,USD,25200000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DeferredTaxLiabilitiesPropertyPlantAndEquipment,USD,139800000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,DeferredTaxLiabilitiesPropertyPlantAndEquipment,USD,145100000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,DefinedContributionPlanCostRecognized,USD,29900000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,DefinedContributionPlanCostRecognized,USD,36400000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,DefinedContributionPlanCostRecognized,USD,43600000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,Depreciation,USD,125600000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,Depreciation,USD,148300000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,Depreciation,USD,167800000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,DepreciationDepletionAndAmortization,USD,125600000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,DepreciationDepletionAndAmortization,USD,148300000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,DepreciationDepletionAndAmortization,USD,38800000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,DepreciationDepletionAndAmortization,USD,80200000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,DepreciationDepletionAndAmortization,USD,181300000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,DepreciationDepletionAndAmortization,USD,53500000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,DepreciationDepletionAndAmortization,USD,107500000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,-13400000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,-29200000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,12000000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,22000000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,26900000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,-15600000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,-18100000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EmployeeRelatedLiabilitiesCurrent,USD,246500000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,EmployeeRelatedLiabilitiesCurrent,USD,295000000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
