Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame
us-gaap,SellingAndMarketingExpense,USD,6533000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,SellingAndMarketingExpense,USD,27917000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,SellingAndMarketingExpense,USD,6426000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,ShareBasedCompensation,USD,15376000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,ShareBasedCompensation,USD,19362000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,ShareBasedCompensation,USD,5284000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,ShareBasedCompensation,USD,22460000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,ShareBasedCompensation,USD,5264000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,28800000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,23900000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,USD,26600000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,StockIssuedDuringPeriodValueNewIssues,USD,12000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,StockIssuedDuringPeriodValueNewIssues,USD,8000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,StockRepurchasedAndRetiredDuringPeriodValue,USD,50274000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,StockRepurchasedAndRetiredDuringPeriodValue,USD,59296000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,StockRepurchasedAndRetiredDuringPeriodValue,USD,15124000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,StockRepurchasedAndRetiredDuringPeriodValue,USD,62184000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,StockRepurchasedAndRetiredDuringPeriodValue,USD,16057000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,StockholdersEquity,USD,222544000000.0,,2020-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2020Q4I
us-gaap,StockholdersEquity,USD,251635000000.0,,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021Q4I
us-gaap,StockholdersEquity,USD,256144000000.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,StockholdersEquity,USD,256144000000.0,,2022-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,StockholdersEquity,USD,260894000000.0,,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,StockholdersEquity,USD,283379000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,StockholdersEquity,USD,283379000000.0,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,StockholdersEquity,USD,292844000000.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,UnrecognizedTaxBenefits,USD,3837000000.0,,2020-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2020Q4I
us-gaap,UnrecognizedTaxBenefits,USD,5158000000.0,,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021Q4I
us-gaap,UnrecognizedTaxBenefits,USD,7055000000.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,UnrecognizedTaxBenefits,USD,9438000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,UnrecognizedTaxBenefits,USD,9400000000.0,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,UnrecognizedTaxBenefits,USD,10200000000.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,USD,263000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,USD,437000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,USD,682000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,USD,329000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,USD,140000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,USD,21000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,USD,346000000.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,USD,622000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023Q4I
us-gaap,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,USD,1384000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,USD,2221000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,USD,2346000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,USD,529000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,USD,253000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,USD,740000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,USD,3700000000.0,,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021Q4I
us-gaap,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,USD,5300000000.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,USD,7400000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,USD,7400000000.0,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,USD,8100000000.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,VariableInterestEntityEntityMaximumLossExposureAmount,USD,2800000000.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,VariableInterestEntityEntityMaximumLossExposureAmount,USD,5700000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,VariableInterestEntityEntityMaximumLossExposureAmount,USD,5700000000.0,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,VariableInterestEntityEntityMaximumLossExposureAmount,USD,6900000000.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,VariableLeaseCost,USD,726000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,VariableLeaseCost,USD,838000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,VariableLeaseCost,USD,1182000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
